HE,settlement_point,spp
18:00,PEARSA_1_24,51.17
18:00,PENA_ALL,50.44
18:00,PERE_SLR_RN,50.74
18:00,PEY_RN,50.15
18:00,PH1_UNIT1_2,49.43
18:00,PH2_U1_U2,49.43
18:00,PHILLWND_ALL,50.74
18:00,PHOEBE_ALL,55.5
18:00,PHOENIX_RN,50.5
18:00,PHO_ALL,49.62
18:00,PIONR_DJ_RN,51.31
18:00,PIRATE_RN,50.79
18:00,PISG_RN_ALL,50.63
18:00,PITSDD_UNIT1,50.65
18:00,PLATINUM_RN,50.49
18:00,PLN_ALL,50.08
18:00,PNPI_GT2_RN,50.73
18:00,PORTSL_UNIT1,50.39
18:00,POTSVIL_RN,50.82
18:00,PRCRK_RN,50.53
18:00,PRID_RN,51.14
18:00,PROSPERO_ALL,52.77
18:00,PRO_RN,50.8
18:00,PRSPERO2_ALL,52.77
18:00,PR_PR_ALL,50.75
18:00,PSA_CC1,50.74
18:00,PSA_PSA_G1,50.74
18:00,PSA_PSA_G2,50.74
18:00,PSA_PSA_G3,50.74
18:00,PSA_PSA_G4,50.74
18:00,PSA_PSA_G5,50.75
18:00,PSA_PSA_G6,50.75
18:00,PSA_PSA_G7,50.75
18:00,PSA_PUN1,50.75
18:00,PSA_PUN2,50.75
18:00,PSA_PUN3,50.74
18:00,PSA_PUN4,50.74
18:00,PSA_PUN5,50.75
18:00,PSG_CC1,50.72
18:00,PSG_PSG_GT2,50.72
18:00,PSG_PSG_GT3,50.72
18:00,PSG_PSG_ST1,50.72
18:00,PTLBES_BESS1,50.96
18:00,PYR_PYRON1,51.09
18:00,QALSW_ALL,50.79
18:00,QALSW_CC1,50.79
18:00,QALSW_CC2,50.79
18:00,QUEEN_BA_RN,52.69
18:00,QUEEN_SL_RN,52.69
18:00,RAB_G1-8,48.2
18:00,RADN_SLR_ALL,51.21
18:00,RAMBLER_UNIT,51.58
18:00,RANCHERO_ALL,52.97
18:00,RAT_RN_1,51.65
18:00,RAYBURN_CC1,50.92
18:00,RAYB_G78910,50.92
18:00,RBN_BESS1,50.53
18:00,RDCAN_RDCNY1,52.02
18:00,REDBARN_RN,53.76
18:00,REDFISH_ALL,51.41
18:00,REDGATE_RN,51.12
18:00,RELOJ_ALL,50.55
18:00,REROCK_ALL,56.39
18:00,RHESS2_ESS1,51.17
18:00,RIGGIN_UNIT1,55.01
18:00,RIOG_ESR2_RN,51.1
18:00,RIOG_ESR_RN,51.1
18:00,RIONOG_CC1,50.99
18:00,RIONOG_CT1,50.99
18:00,RIONOG_CT2,50.99
18:00,RIONOG_CT3,50.99
18:00,RIONOG_ST1,50.99
18:00,RIPPEY_ALL,50.48
18:00,RN_APOGEE,50.16
18:00,RN_BYU_G8,50.66
18:00,RN_DEC_AGR_A,50.45
18:00,RN_DEC_AGR_B,50.45
18:00,RN_DEC_AGR_C,50.45
18:00,RN_DEC_AGR_D,50.45
18:00,RN_ECEC_HOLT,53.18
18:00,RN_OCI_ALAMO,51.03
18:00,RN_RTS1,51.29
18:00,RN_SR_WIND1,50.09
18:00,RN_TOSBATT,52.05
18:00,ROSELAND_ALL,50.74
18:00,ROUTE66_RN,49.41
18:00,ROW_ALL,48.61
18:00,RPUBRDS_RN,50.78
18:00,RRANCHES_ALL,58.74
18:00,RRC_WIND_ALL,50.23
18:00,RSK_RN,51.35
18:00,RTLSNAKE_BT,58.95
18:00,RUSSEKST_RN,53.18
18:00,RVRVLYS_ALL,51.09
18:00,SADLBACK_RN,57.84
18:00,SADLBCK_AGR1,57.84
18:00,SALVTION_GEN,49.55
18:00,SAMSON_ALL,50.5
18:00,SANDHSYD1_2,51.24
18:00,SANDHSYD3_4,51.24
18:00,SANDHSYD6_7,51.24
18:00,SANDHSYD_5AC,51.24
18:00,SANDHSYD_CC1,51.24
18:00,SANDLAKE_RN,57.93
18:00,SANTACRU_ALL,50.61
18:00,SAN_SANMIGG1,50.95
18:00,SBEAN_BESS,58.4
18:00,SBE_RN_1,50.39
18:00,SC2SES_UNIT1,50.59
18:00,SCES_UNIT1,50.74
18:00,SCLP_PUN1,50.43
18:00,SCLP_PUN2,50.43
18:00,SCLP_PUN3,50.43
18:00,SCLP_PUN4,50.43
18:00,SCLP_SCLPC_1,50.43
18:00,SCLP_SCLPC_2,50.43
18:00,SCLP_SCLPC_3,50.43
18:00,SCLP_SCLPC_4,50.43
18:00,SCSES_UNIT2,50.59
18:00,SENATEWD_1,50.46
18:00,SGM_SIGNALMT,52.5
18:00,SGSA_DGR,56.39
18:00,SG_BES_BESS1,55.01
18:00,SHAFFER_ALL,50.58
18:00,SHAMROCK_RN,52.86
18:00,SHANNONW_RN,50.27
18:00,SHEEPCRK_1,50.23
18:00,SIG_SLR_RN,50.52
18:00,SILASRAY_CC1,51.2
18:00,SIL_SILAS_10,51.2
18:00,SIL_SILAS_6,51.2
18:00,SIL_SILAS_9,51.2
18:00,SIRIUS_UNIT1,53.45
18:00,SJS_SJS_G1,50.68
18:00,SJS_SJS_G2,50.68
18:00,SKY1,49.92
18:00,SLCN_ESS_ALL,51.27
18:00,SLTFRK_UN1_2,49.45
18:00,SL_PUN1,50.72
18:00,SL_PUN2,50.72
18:00,SNY_BESS_RN,55.01
18:00,SOLARA_UNIT1,52.08
18:00,SPARTA_ALL,50.86
18:00,SPLAIN1_RN,49.17
18:00,SPLAIN2_RN,49.17
18:00,SPNC_SPNCE_4,50.46
18:00,SPNC_SPNCE_5,50.46
18:00,SPTX12B_RN,53.02
18:00,SP_RN,50.7
18:00,SROSA_ESR_RN,50.71
18:00,SRWE1_UNIT1,51.29
18:00,SSPURT_WIND1,49.4
18:00,STAM_SLR_ALL,50.5
18:00,STAR_SLR_RN,51.13
18:00,STEAM_ENG123,50.52
18:00,STEA_STEAM_1,50.52
18:00,STEA_STEAM_2,50.52
18:00,STEA_STEAM_3,50.52
18:00,STELLA_RN,50.44
18:00,STP_STP_G1,50.16
18:00,STP_STP_G2,50.16
18:00,STRATEGC_RN,50.6
18:00,STRG_SLR_ALL,51.02
18:00,STWF_T1,52.25
18:00,SUNVASLR_ALL,50.62
18:00,SWEC_G1,52
18:00,SWEETWN2_2_4,51.25
18:00,SWEETWN3_3,51.25
18:00,SWEETWND_1,51.25
18:00,SWFT_SLR_RN,54.49
18:00,SWOOSE1_U1,59.77
18:00,SWOOSEII_RN,59.77
18:00,SWTWN4_WND45,51.25
18:00,SWT_BESS_RN,52.98
18:00,S_HILLS_RN,50.44
18:00,TAHOKA_ALL,51.13
18:00,TANZ_ESS_RN,50.59
18:00,TAV_RN,50.4
18:00,TAYGETE2_ALL,57.04
18:00,TAYGETE_ALL,57.04
18:00,TBWF_ES_BES1,53.05
18:00,TC_GTG2_RN,50.86
18:00,TC_PUN1,50.86
18:00,TC_PUN2,50.86
18:00,TC_TCHP1,50.86
18:00,TEN_CC1,50.59
18:00,TEN_CT1_STG,50.59
18:00,TGCCS_ALL,50.58
18:00,TGCCS_CC1,50.58
18:00,TGS_GT01,50.53
18:00,TGW_T1_T2,50.44
18:00,THW_1_CCU,50.77
18:00,THW_2_CCU,50.77
18:00,THW_CC1,50.77
18:00,THW_CC2,50.77
18:00,THW_THWGT5X,50.76
18:00,THW_THWGT_1,50.78
18:00,TIMPP_RN1,51.06
18:00,TIMPP_RN2,51.06
18:00,TI_SOLAR_ALL,58.28
18:00,TKWSW_CHAMP,51.09
18:00,TKWSW_ROSCOE,51.09
18:00,TNP_TNP_O_1,50.78
18:00,TNP_TNP_O_2,50.78
18:00,TNSKA_CC1,50.5
18:00,TNSKA_CCU,50.5
18:00,TNS_SLR_ALL,50.73
18:00,TOPAZ_ALL,50.6
18:00,TORR_ALL,50.49
18:00,TORT_ESS_RN,50.57
18:00,TOYAH_RN,56.39
18:00,TRBT_SLR_RN,53.62
18:00,TREB_SOLAR1,51.03
18:00,TRENT_TRENT,52.25
18:00,TRINITY_ALL,50.41
18:00,TRIPBUT1_RN,55.35
18:00,TRSES_UNIT6,50.6
18:00,TRUENO_ALL,50.3
18:00,TRUSGILL_RN,49.55
18:00,TTRSW_RN,50.5
18:00,TTWEC_G1,51.64
18:00,TUL_SLR_ALL,50.92
18:00,TURQ_BESS1,50.52
18:00,TV_RN,50.8
18:00,TXCTY_CC1,50.6
18:00,TXCTY_CTA,50.6
18:00,TXCTY_CTB,50.6
18:00,TXCTY_CTC,50.6
18:00,TXCTY_ST,50.6
18:00,TYLRWIND_RN,50.41
18:00,TYNAN_RN,50.89
18:00,T_CK_GT2_RN,50.9
18:00,T_CK_GT3_RN,50.9
18:00,UCC_COG_PUN2,50.6
18:00,UCC_UCC_C_2,50.6
18:00,VANCOURT_RN,50.29
18:00,VENADO_ALL,51.17
18:00,VERAWIND_ALL,49.55
18:00,VERTIGO_UN1,50.05
18:00,VICTORIA_CC1,50.91
18:00,VICTPORT_RN,50.92
18:00,VIC_VICTORG5,50.91
18:00,VIC_VICTORG6,50.91
18:00,VISION_RN,50.62
18:00,VLSES_UNIT3,50.49
18:00,VORT_ALL_RN,49.7
18:00,WAKEWE_ALL,48.87
18:00,WAP_WAPGT_1,50.73
18:00,WAP_WAP_G1,50.73
18:00,WAP_WAP_G2,50.73
18:00,WAP_WAP_G3,50.72
18:00,WAP_WAP_G4,50.72
18:00,WAP_WAP_G5,50.73
18:00,WAP_WAP_G6,50.64
18:00,WAP_WAP_G7,50.64
18:00,WAP_WAP_G8,48.2
18:00,WAYMARK_RN,53.76
18:00,WCPP_CC1,50.36
18:00,WCPP_CT1,50.36
18:00,WCPP_CT2,50.36
18:00,WCPP_ST1,50.36
18:00,WEBBER_WS_T1,51.52
18:00,WEC_WECG1,51.97
18:00,WES_ALL,50.45
18:00,WFCOGEN_13,50.21
18:00,WFCOGEN_24,50.21
18:00,WFCOGEN_CC1,50.21
18:00,WFTANK_ESS1,50.46
18:00,WGU_RN,50.51
18:00,WHCCS2_4,50.56
18:00,WHCCS2_5_6,50.56
18:00,WHCCS2_CC2,50.56
18:00,WHCCS_CC1,50.56
18:00,WHCCS_CT1_ST,50.56
18:00,WHCCS_CT2,50.56
18:00,WHITE_PT_UN1,50.72
18:00,WHMESA_U1,52.77
18:00,WHTTAIL_WR1,50.41
18:00,WH_WIND_ALL,50.74
18:00,WIG_BESS_RN,50.52
18:00,WILDWIND_ALL,50.41
18:00,WIPOPA_1_2,47.47
18:00,WIPOPA_3_4,47.47
18:00,WIR_WIRTZ_G1,51.7
18:00,WIR_WIRTZ_G2,51.7
18:00,WLTC_ESR_RN,50.72
18:00,WL_RANCH_RN,52.03
18:00,WNDTS2_UNIT1,50.45
18:00,WND_WHITNEY,50.72
18:00,WOODWRD1_RN,53.63
18:00,WOODWRD2_RN,53.63
18:00,WOV_BESS_RN,52.11
18:00,WRSBES_BESS1,58.74
18:00,W_HRL_ESR_RN,51.33
18:00,W_PECO_UNIT1,58.46
18:00,X443ESRN,51.03
18:00,YNG_WND_ALL,49.88
18:00,ZIER_SLR_ALL,51.89
19:00,7RNCHSLR_ALL,71.31
19:00,ABINDUST_RN,73.33
19:00,ADL_RN,70.54
19:00,AEEC,59.74
19:00,AE_RN,70.71
19:00,AGUAYO_UNIT1,71.53
19:00,AJAXWIND_RN,66.31
19:00,ALGOD_ALL_RN,70.96
19:00,ALP_BESS_RN,92.26
19:00,ALVIN_RN,70.67
19:00,AMADEUS_ALL,58.65
19:00,AMISTAD_ALL,98.62
19:00,AMOCOOIL_CC1,70.64
19:00,AMOCOOIL_CC2,70.64
19:00,AMOCO_PUN1,70.64
19:00,AMOCO_PUN2,70.64
19:00,AMO_AMOCO_1,70.64
19:00,AMO_AMOCO_2,70.64
19:00,AMO_AMOCO_5,70.64
19:00,AMO_AMOCO_G1,70.64
19:00,AMO_AMOCO_G2,70.64
19:00,AMO_AMOCO_G3,70.64
19:00,AMO_AMOCO_S1,70.64
19:00,AMO_AMOCO_S2,70.64
19:00,ANACACHO_ANA,83.13
19:00,ANCHOR_ALL,69.63
19:00,ANDMDSLR_ALL,57.47
19:00,ANEM_ESS_RN,68.61
19:00,ANG_ALL,72.38
19:00,ANOL_ESS_RN,69.24
19:00,ANSON1_ALL,69.71
19:00,ANTL_ESS_ES1,101.26
19:00,APPALOSA_ALL,127.19
19:00,AQUI_ALL,69.56
19:00,ARAGORN_RN,118.65
19:00,ASCK_SLR_RN,69.56
19:00,ASTRA_RN,61.58
19:00,ATK_ATKINSG7,70.3
19:00,AURO_SLR_RN,70.38
19:00,AUSTPL_ALL,71.98
19:00,AVIAT_ALL,73.21
19:00,AZSP_SLR_RN,69.5
19:00,AZURE_RN,64.73
19:00,AZ_ALL,70.56
19:00,BAC_RN_ALL,70.63
19:00,BAFFIN_ALL,69.93
19:00,BAIRDWND_ALL,67.48
19:00,BAKE_RN_ALL,68.9
19:00,BARROW_ALL,98.53
19:00,BASTEN_CC1,71.8
19:00,BASTEN_CCU,71.8
19:00,BATCAVE_RN,71.97
19:00,BAYC_BESS_RN,70.9
19:00,BBREEZE_1_2,69.32
19:00,BCATWD_WD_1,67.75
19:00,BCH_RN,70.71
19:00,BCK_RN,70.58
19:00,BELM_SLR_RN,70.7
19:00,BIGSTAR_ALL,71.6
19:00,BKSL_RN,60.29
19:00,BLACKJAK_RN,70.92
19:00,BLSMT1_5_A_6,64.79
19:00,BLUEJAY_RN,70.27
19:00,BLVN_RN,70.59
19:00,BOARDCRK_ALL,69.67
19:00,BOCO_ESS_RN,80.1
19:00,BOOTLEG_UN1,100.09
19:00,BORDAS_345,66.78
19:00,BOSQUESW_CC1,69.99
19:00,BOSQUESW_CC2,70.04
19:00,BOSQ_BSQSU_5,70.04
19:00,BOSQ_BSQS_12,70.04
19:00,BOSQ_BSQS_34,69.99
19:00,BRANDON_RN,66.03
19:00,BRAUNIG_CC1,72.75
19:00,BRAUNIG_VHB1,72.82
19:00,BRAUNIG_VHB2,72.82
19:00,BRAUNIG_VHB3,72.99
19:00,BRAZ_WND_ALL,66.96
19:00,BRA_AVR1_CT2,72.75
19:00,BRA_AVR_CST1,72.75
19:00,BRHEIGHT_RN,70.64
19:00,BRIGHTSD_RN,72.36
19:00,BRIGHTSD_U1,72.27
19:00,BRISCOE_WIND,61.85
19:00,BRPANGLE_RN,70.71
19:00,BRPMAGNO_RN,70.67
19:00,BRP_BRAZ_RN,70.7
19:00,BRP_DIKN_RN,70.64
19:00,BRP_LOOP_RN,71.24
19:00,BRP_LOP1_RN,70.57
19:00,BRP_PBL1_RN,79.32
19:00,BRP_PBL2_RN,79.32
19:00,BRP_RN_UNIT1,72.93
19:00,BRP_SWNY_RN,70.7
19:00,BRP_ZPT1_RN,71.13
19:00,BRP_ZPT2_RN,71.13
19:00,BRTSW_BCW1,68.73
19:00,BR_ARROW_ALL,68.95
19:00,BR_VHB6CT5_6,72.82
19:00,BR_VHB6CT7_8,72.82
19:00,BSS_U1,70.7
19:00,BTE_BTE_G1,70.53
19:00,BTE_BTE_G2,70.53
19:00,BTE_BTE_G3,70.53
19:00,BTE_BTE_G4,70.53
19:00,BTE_CC1,70.53
19:00,BTE_PUN1,70.53
19:00,BTE_PUN2,70.53
19:00,BTM_ALL,70.69
19:00,BUCHAN_ALL,73.63
19:00,BUCKTHRN_RN,69.64
19:00,BUFF_GAP_ALL,72.46
19:00,BULLCRK_1_2,90.59
19:00,BVE_CC1,70.39
19:00,BVE_UNIT1,70.39
19:00,BVE_UNIT2,70.39
19:00,BVE_UNIT3,70.39
19:00,BYRDR_ES_ALL,70.7
19:00,BYU_BYU_1,70.59
19:00,BYU_BYU_12,70.59
19:00,BYU_BYU_34,70.59
19:00,BYU_CC1,70.59
19:00,BYU_G4_RN,70.59
19:00,BYU_PUN1,70.59
19:00,BYU_PUN2,70.59
19:00,BYU_PUN3,70.59
19:00,BYU_PUN4,70.59
19:00,B_DAVIS_3,70.62
19:00,B_DAVIS_4,70.62
19:00,B_DAVIS_CC1,70.62
19:00,B_D_B_DAVIG1,70.62
19:00,B_D_B_DAVIG2,70.62
19:00,CABEZON_ALL,67.78
19:00,CACH_ESS_RN,72.37
19:00,CALAVER_JKS1,72.64
19:00,CALAVER_JKS2,72.64
19:00,CALAVER_JTD1,72.85
19:00,CALAVER_JTD2,72.85
19:00,CALAVER_OWS1,72.85
19:00,CALAVER_OWS2,72.83
19:00,CALHOUN_ALL,71.15
19:00,CALLAHA_WND1,73.72
19:00,CAL_CALGT1,70.56
19:00,CAL_CALSTG1,70.56
19:00,CAL_CC1,70.56
19:00,CAL_PUN1,70.56
19:00,CAL_PUN2,70.56
19:00,CAMWIND_RN,69.25
19:00,CANYONWD_ALL,74.26
19:00,CAPRIDG4_CR4,73.21
19:00,CAPRIDGE_ALL,73.21
19:00,CARBN_BSP_1,85.9
19:00,CARN_ESS_RN,70.67
19:00,CASL_GAP_UN1,99.88
19:00,CATARINA_B1,81.92
19:00,CBECII_89,70.75
19:00,CBECII_CC3,70.75
19:00,CBECII_CT7,70.75
19:00,CBEC_ALL,70.64
19:00,CBEC_CC1,70.64
19:00,CBEC_CC2,70.64
19:00,CBY4_ALL,70.53
19:00,CBY4_CC1,70.53
19:00,CBY_CBY_G1,70.54
19:00,CBY_CBY_G2,70.55
19:00,CCEC_CC1,70.67
19:00,CCEC_GT1,70.67
19:00,CCEC_GT2,70.67
19:00,CCEC_PUN1,70.67
19:00,CCEC_PUN2,70.67
19:00,CCEC_ST1,70.67
19:00,CEDROHI_CHW1,66.22
19:00,CEDRVALE_RN,116.98
19:00,CFLATS_UNIT,195.52
19:00,CHALUP_ALL,69.46
19:00,CHAL_SLR_RN,119.1
19:00,CHAMON_UN1,70.54
19:00,CHAMON_UN2,70.54
19:00,CHEDPW_GT2,70.53
19:00,CHE_CC1,70.54
19:00,CHE_LYD,70.55
19:00,CHE_LYD2,70.55
19:00,CHE_PUN1,70.55
19:00,CHE_PUN2,70.55
19:00,CHIL_SLR,70.88
19:00,CHISMGRD_RN,68.72
19:00,CISC_RN,71.35
19:00,CITRUSCY_RN,69.42
19:00,CITYVICT_ALL,71.25
19:00,CLO_RN,70.65
19:00,CMPD_SLR_RN,69.42
19:00,CNLY_ESS_RN,68.66
19:00,CNTRY_RN,69.14
19:00,CN_BRKS_UNT1,61.71
19:00,COL_COLETOG1,71.44
19:00,CONIGLIO_RN,68.94
19:00,CONTINEN_RN,69.86
19:00,CORALSLR_ALL,70.15
19:00,CORAZON_RN,66.31
19:00,COTPLNS_RN,60.9
19:00,COTTON_PAP2,70.74
19:00,COYOTSPR_AGR,117.55
19:00,COYOTSPR_RN,117.55
19:00,CPSES_UNIT1,69.18
19:00,CPSES_UNIT2,69.18
19:00,CRANELL_ALL,70.92
19:00,CRAWFISH_RN,70.89
19:00,CROSSETT_ALL,100.94
19:00,CRWN_SLR_UN1,70.4
19:00,CR_RN,70.59
19:00,CSC_CSECG1_2,63.81
19:00,CS_RN,70.54
19:00,CTW_RN,70.68
19:00,CVC_CC1,70.53
19:00,CVC_CVCG1_5,70.53
19:00,CVC_CVC_G2,70.53
19:00,CVC_CVC_G3,70.53
19:00,DAG_ALL,70.7
19:00,DANSBY_ALL,70.32
19:00,DAN_ALL,70.93
19:00,DA_BESS,70.66
19:00,DA_BESS2,70.66
19:00,DC2SES_ALL,69.26
19:00,DC_E,68.94
19:00,DC_L,64.59
19:00,DC_N,65.58
19:00,DC_R,69.34
19:00,DDPEC_CC1,68.36
19:00,DDPEC_GT1,68.36
19:00,DDPEC_GT2,68.36
19:00,DDPEC_GT3,68.36
19:00,DDPEC_GT4,68.36
19:00,DDPEC_GT6,68.36
19:00,DDPEC_ST1,68.36
19:00,DECKER_GT,71.97
19:00,DENISON_G1_2,68.87
19:00,DERMOTT_ALL,55.76
19:00,DGFS_ESR_RN,105.91
19:00,DIBOL_RN,69.45
19:00,DIB_CC1,70.57
19:00,DIB_DIB_G1,70.57
19:00,DIB_DIB_G2,70.57
19:00,DIB_DIB_G3,70.57
19:00,DIB_DIB_G4,70.57
19:00,DIB_PUN1,70.57
19:00,DIB_PUN2,70.57
19:00,DILEOS_UNIT1,70.04
19:00,DKNS_ESS_RN,60.29
19:00,DMA_RN,70.7
19:00,DOWGEN_PUN1,70.8
19:00,DOWGEN_PUN2,70.8
19:00,DOWGEN_PUN3,70.8
19:00,DOW_61_2_63,70.8
19:00,DOW_64,70.8
19:00,DOW_81_2_84,70.8
19:00,DOW_G37_G35,70.8
19:00,DOW_G66_ST65,70.8
19:00,DOW_G67,70.8
19:00,DOW_G96_ST95,70.8
19:00,DRYFRIO_RN,77.34
19:00,DSWL_BES1,69.21
19:00,DUKE_CC1,69.25
19:00,DUKE_GST1CCU,69.25
19:00,DUKE_GT2_CCU,69.25
19:00,DUP_PUN1,71.23
19:00,DUP_PUN2,71.23
19:00,DUP_PUN3,71.23
19:00,DUP_PUN4,71.23
19:00,EBELLS_UNIT1,70.38
19:00,EBNY_ESS_RN,72.68
19:00,ECLIPSE_UN1,85.16
19:00,EIFSLR_UNIT1,68.91
19:00,ELB_ELBCREEK,77.47
19:00,ELECTRAW_1_2,65.55
19:00,ELMCRK_RN,73.56
19:00,ELSAUZ_ALL,69.32
19:00,ELSA_ESR_RN,69.3
19:00,ELS_RN_1,69.25
19:00,ELZA_SLR_RN,69.09
19:00,EL_RAYO_ALL,69.38
19:00,EMPCT_RN,69.02
19:00,ENDPARK_ESS1,48.48
19:00,ERSL_RN,77.56
19:00,ESTONIAN_ALL,68.97
19:00,ETCCS_CC1,68.56
19:00,ETCCS_CCU,68.56
19:00,EUNICE_ALL,95.73
19:00,EVLN_ESS_RN,70.63
19:00,EXGNSND_RN,71.13
19:00,EXGNWTL_1,66.22
19:00,EXN_14,70.55
19:00,EXN_1_3,70.55
19:00,EXN_4,70.55
19:00,EXN_8,70.55
19:00,EXN_9_13,70.55
19:00,EXN_PUN1,70.55
19:00,EXN_PUN2,70.55
19:00,EXN_PUN3,70.55
19:00,E_BLACK_RN,72.08
19:00,FAGUSSLR_RN,63.34
19:00,FALFUR_RN,68.63
19:00,FALFUR_RN2,68.63
19:00,FAL_FALCONG1,70.26
19:00,FAL_FALCONG2,70.26
19:00,FAL_FALCONG3,70.26
19:00,FAULKNER_RN,117.55
19:00,FEGC_RN,70.63
19:00,FENCESLR_ALL,69.51
19:00,FERGCC_CC1,71.97
19:00,FERGCC_GT1_1,71.97
19:00,FERGCC_GT2_3,71.97
19:00,FERGCC_ST1_5,71.97
19:00,FERMI_ALL,101.26
19:00,FILESSLR_PV1,69.39
19:00,FIVEWSLR_ALL,70.88
19:00,FLCNS_CC1,104.2
19:00,FLCNS_UNIT1,104.2
19:00,FLCNS_UNIT2,104.2
19:00,FLCNS_UNIT3,104.2
19:00,FLOWERII_RN,115.35
19:00,FLTBES1,115.35
19:00,FLTCK_SSI,70.25
19:00,FLUVANNA_1_2,48.48
19:00,FLVABES1_ESR,115.35
19:00,FOARDCTY_ALL,63.96
19:00,FORMOSA_CC1,71.15
19:00,FORMOSA_CC2,71.15
19:00,FORMOSA_PUN1,71.15
19:00,FORMOSA_PUN2,71.15
19:00,FORTMA_RN,71.97
19:00,FOXTROT_ALL,71.82
19:00,FO_FORMOSA11,71.15
19:00,FO_FORMOSA12,71.15
19:00,FO_FORMOSG1,71.15
19:00,FO_FORMOSG10,71.15
19:00,FO_FORMOSG13,71.15
19:00,FO_FORMOSG14,71.15
19:00,FO_FORMOSG15,71.15
19:00,FO_FORMOSG2,71.15
19:00,FO_FORMOSG3,71.15
19:00,FO_FORMOSG4,71.15
19:00,FO_FORMOSG5,71.15
19:00,FO_FORMOSG6,71.15
19:00,FO_FORMOSG7,71.15
19:00,FO_FORMOSG8,71.15
19:00,FO_FORMOSG9,71.15
19:00,FPPYD_FPP_G1,70
19:00,FPPYD_FPP_G2,70
19:00,FPPYD_FPP_G3,70.01
19:00,FREC_1_CCU,69.62
19:00,FREC_2_CCU,69.63
19:00,FREC_CC1,69.62
19:00,FREC_CC2,69.63
19:00,FRMRSVLW_RN,68.95
19:00,FRMR_BS2_RN1,68.95
19:00,FRNYPP_1_CCU,69.14
19:00,FRNYPP_2_CCU,69.14
19:00,FRNYPP_CC1,69.14
19:00,FRNYPP_CC2,69.14
19:00,FRONT_EC_CC1,69.42
19:00,FRONT_EC_RN1,69.42
19:00,FRONT_EC_RN2,69.42
19:00,FRONT_EC_RN3,69.42
19:00,FRYE_SLR_ALL,61.72
19:00,FTDUNCAN_RN,79.32
19:00,FTR_CC1,70.3
19:00,FTR_FTR_G1_4,70.3
19:00,FTWIND_UNIT1,70.69
19:00,FWLR_SLR_1,100.23
19:00,GALO_RN1,72.16
19:00,GAMBIT_RN,70.71
19:00,GARC_BESS_RN,69.95
19:00,GBY_GT,70.56
19:00,GID_GIDEONG1,73.39
19:00,GID_GIDEONG2,73.39
19:00,GID_GIDEONG3,73.39
19:00,GIGA_ESS_RN,71.85
19:00,GKS_BESS_RN,69.24
19:00,GOA_GOATWIND,73.54
19:00,GOLINDA_UN1,70.4
19:00,GOMZ_RN,112.3
19:00,GOODNIT1_ALL,62.01
19:00,GPASTURE_ALL,66.21
19:00,GRANDVW1_A_B,62.07
19:00,GRAN_SLR_RN,71.32
19:00,GRDNE_ESR_RN,86.16
19:00,GREASWOD_ALL,99.8
19:00,GREGORY_RN,70.84
19:00,GRIF_TRL_RN,64.25
19:00,GRIM_SLR_RN,70.27
19:00,GRSES_UNIT1,68.65
19:00,GRSES_UNIT2,69.14
19:00,GUADG_CC1,72.37
19:00,GUADG_CC2,72.37
19:00,GUADG_CCU1,72.37
19:00,GUADG_CCU2,72.37
19:00,GUNMTN_NODE,91.51
19:00,GWEC_G1,71.57
19:00,GZ_RN,70.53
19:00,HALO_RN1,70.77
19:00,HAMI_BESS_RN,98.62
19:00,HAYSEN1_2,72.33
19:00,HAYSEN3_4,72.33
19:00,HB_BUSAVG,70.83
19:00,HB_HOUSTON,70.45
19:00,HB_HUBAVG,71.95
19:00,HB_NORTH,69.3
19:00,HB_PAN,61.85
19:00,HB_SOUTH,71.45
19:00,HB_WEST,76.62
19:00,HDNLAKES_RN,70.63
19:00,HEARN_RD_RN,70.68
19:00,HELIOS_RN,78.25
19:00,HHGT_KENDAL,73.86
19:00,HHOLLW2_WND1,72.46
19:00,HHOLLW3_WND1,72.46
19:00,HHOLLW4_WND1,72.46
19:00,HICK_G1_G2,82.9
19:00,HI_LONEB_RN1,92.22
19:00,HI_LONE_ALL,92.22
19:00,HLSES_UNIT3,69.04
19:00,HLSES_UNIT4,69.04
19:00,HLSES_UNIT5,69.04
19:00,HLY_RN,70.54
19:00,HMNG_ESS_RN,68.33
19:00,HOLCOMB_RN1,76.64
19:00,HOLSTEIN_ALL,72.48
19:00,HOL_ALL,70.83
19:00,HOPKNSLR_ALL,68.94
19:00,HORSCR_RN,102.42
19:00,HORSECRK_RN,64.47
19:00,HOUSEMTN_RN,109.5
19:00,HOVEY_GEN,111.15
19:00,HRBESS_BESS,111.02
19:00,HRFDWIND_ALL,61.58
19:00,HRNT_SLR_RN,61.49
19:00,HRZN_SLR_UN1,76.36
19:00,HV_BESS1_RN,70.53
19:00,HWF_HWFG1,70.75
19:00,HYDR_ESS_RN,100.09
19:00,H_HOLLO_WND1,72.46
19:00,IMP_RN1,68.91
19:00,INDNENR_1_RN,104.16
19:00,INDNENR_2_RN,102.6
19:00,INDNNWP_RN,103.65
19:00,IND_INADALE1,73.37
19:00,INGLCOSW_CC1,70.77
19:00,INGLCOSW_STG,70.77
19:00,INGLCOS_CTG1,70.77
19:00,INGLCOS_CTG2,70.77
19:00,INGLCO_PUN1,70.77
19:00,INGLCO_PUN2,70.77
19:00,INGLCO_PUN3,70.77
19:00,INKS_INKS_G1,23.21
19:00,INRT_W_ALL,64.6
19:00,JACKCNTY_CC1,68.65
